,page_link,product_name,item_no,description,style,material,type_class,color,rating
31,https://www.overstock.com/Home-Garden/Stuffed-Handmade-Genuine-Leather-Moroccan-Pouf-Ottoman/18125443/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=830,"Stuffed Handmade Genuine Leather Moroccan Pouf, Ottoman",24278881,"Moroccan Prestige genuine Moroccan poufs are expertly handcrafted in Marrakesh using artisanal techniques passed down from generation to generation. They are made from only the highest quality goat skin hides. Each hide is hand-sorted, and those that pass our extensive tests are hand-dyed in ancestral tanneries. They are then stuffed with a proprietary blend of strong cotton filling to ensure a lifetime of comfort. We are an eco-friendly company and no harmful chemicals are ever used in our process; therefore please note that our poufs may have that ""New Car"" leather smell. This will fade over time. It takes seven artisans to make this one special pouf. These artisans depend on natural recycled resources and the power of the sun to dry; therefore each pouf is unique. There may be slight variations in color or stitching. These characteristics are part of what makes our poufs special. Each measures approximately twenty inches in diameter, and fourteen inches high. Use them as a footrest, a side table, or as handy extra seating!",Pouf,Leather,"Pouf, Standard Ottoman",White,0.0
32,https://www.overstock.com/Home-Garden/Sugar-Skull-Pouf/10108921/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=831,Sugar Skull Pouf,17248664,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,Black,0.0
33,https://www.overstock.com/Home-Garden/Sponge-Paint-Hibiscus-Pouf/10108866/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=832,Sponge Paint Hibiscus Pouf,17248773,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,Green,0.0
34,https://www.overstock.com/Home-Garden/Palms-Pouf/10122650/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=833,Palms Pouf,17260925,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
35,https://www.overstock.com/Home-Garden/Palms-Pouf/10122654/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=834,Palms Pouf,17260928,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
36,https://www.overstock.com/Home-Garden/Palms-Pouf/10122641/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=835,Palms Pouf,17260917,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
37,https://www.overstock.com/Home-Garden/Flatiron-Winter-Pouf/10108833/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=836,Flatiron Winter Pouf,17248608,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
38,https://www.overstock.com/Home-Garden/18-Black-and-White-Geometric-Pattern-Woven-Decorative-Outdoor-Patio-Pouf-Ottoman/20758788/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=837,"18"" Black and White Geometric Pattern Woven Decorative Outdoor Patio Pouf Ottoman",26579690,The Crissy Collection features mesmerizing geometric patterns and is designed to elevate the styles of living rooms and patios with elegant comfort,,,,,0.0
39,https://www.overstock.com/Home-Garden/Muscle-Cars-I-Pouf/10108842/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=838,Muscle Cars I Pouf,17248615,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
40,https://www.overstock.com/Home-Garden/Muscle-Cars-III-Pouf/10108844/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=839,Muscle Cars III Pouf,17248617,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
41,https://www.overstock.com/Home-Garden/Salty-Air-Egret-Pouf/10122608/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=840,Salty Air Egret Pouf,17260891,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,"Green, Multi",0.0
42,https://www.overstock.com/Home-Garden/Little-But-Fierce-Pouf/10108857/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=841,Little But Fierce Pouf,17248629,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
43,https://www.overstock.com/Home-Garden/Muscle-Cars-IV-Poufs/10108845/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=842,Muscle Cars IV Poufs,17248618,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
44,https://www.overstock.com/Home-Garden/Radiant-Orchid-Pouf/10122658/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=843,Radiant Orchid Pouf,17260931,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
45,https://www.overstock.com/Home-Garden/Hong-Kong-Pouf/10108847/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=844,Hong Kong Pouf,17248620,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
46,https://www.overstock.com/Home-Garden/Love-Alphabet-Jumble-Pouf/10108858/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=845,Love Alphabet Jumble Pouf,17248766,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
47,https://www.overstock.com/Home-Garden/Pink-Rose-Cursive-Pouf/10122615/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=846,Pink Rose Cursive Pouf,17260896,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
48,https://www.overstock.com/Home-Garden/When-the-Moon-is-Tired-Pouf/10060663/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=847,When the Moon is Tired Pouf,17205807,"This zippered, removable printed cover features the design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polyester,Black,0.0
49,https://www.overstock.com/Home-Garden/Hollis-Mason-Pouf/10108838/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=848,Hollis Mason Pouf,17248612,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
50,https://www.overstock.com/Home-Garden/Never-Too-Much-Happy-II-Pouf/10122651/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=849,Never Too Much Happy II Pouf,17260926,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
51,https://www.overstock.com/Home-Garden/18-Black-Gray-and-Slate-Solid-Woven-Square-Pouf-Ottoman-Black/16662402/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=850,"18"" Black-Gray and Slate Solid Woven Square Pouf Ottoman - Black",22981539,From the Continental Collection,,,,,0.0
52,https://www.overstock.com/Home-Garden/Graces-Garden-Pouf/10108837/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=851,Graces Garden Pouf,17248611,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
53,https://www.overstock.com/Home-Garden/Eye-of-the-Hex-Pouf/11651133/product.html?refccid=O3TPR66JEUKIENKE47NQLVQCF4&searchidx=852,Eye of the Hex Pouf,18582468,"Bring style and uniqueness to any room with this ottoman. With a hexagon design on each side, this pouf will prove to be very thing to complement any type of decor with color and flair. At 16 inches, it'll be the perfect square to rest your tired feet upon.",Modern & Contemporary,Canvas,Accent,Multi,0.0
