,page_link,product_name,item_no,description,style,material,type_class,color,rating
803,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Onyx-Walnut-Dowel-Base-32-x-25.5-x-23-in./24875855/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=803,"MCM Armchair, Onyx & Walnut Dowel Base - 32 x 25.5 x 23 in.",30257599,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
804,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Daffodil-Natural-Dowel-Base-32-x-25.5-x-23-in./24876089/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=804,"MCM Armchair, Daffodil & Natural Dowel Base - 32 x 25.5 x 23 in.",30255703,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
805,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Aegean-Blue-Natural-Dowel-Base-32-x-25.5-x-2/24876134/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=805,"MCM Armchair, Aegean Blue & Natural Dowel Base - 32 x 25.5 x 2",30255718,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
806,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Ocean-Gray-Black-Classroom-Base-32-x-25.5-x/24876228/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=806,"MCM Armchair, Ocean Gray & Black Classroom Base - 32 x 25.5 x",30257771,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
807,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Sunflower-Brass-Classroom-Base-32-x-25.5-x-2/24882047/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=807,"MCM Armchair, Sunflower & Brass Classroom Base - 32 x 25.5 x 2",30262304,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
808,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Aubergine-Brass-Classroom-Base-32-x-25.5-x-2/24876265/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=808,"MCM Armchair, Aubergine & Brass Classroom Base - 32 x 25.5 x 2",30255763,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
809,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Raven-Gray-Brass-Eiffel-Base-32-x-25.5-x-23/24882542/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=809,"MCM Armchair, Raven Gray & Brass Eiffel Base - 32 x 25.5 x 23",30260492,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
810,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Onyx-Black-Eiffel-Base-32-x-25.5-x-23-in./24882610/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=810,"MCM Armchair, Onyx & Black Eiffel Base - 32 x 25.5 x 23 in.",30260528,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
811,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Teal-Black-Dowel-Base-32-x-25.5-x-23-in./24883969/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=811,"MCM Armchair, Teal & Black Dowel Base - 32 x 25.5 x 23 in.",30264061,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
812,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Whiskey-Black-Dowel-Base-32-x-25.5-x-23-in./24871388/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=812,"MCM Armchair, Whiskey & Black Dowel Base - 32 x 25.5 x 23 in.",30252675,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
813,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Graphite-Chrome-Classroom-Base-32-x-25.5-x-2/24868493/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=813,"MCM Armchair, Graphite & Chrome Classroom Base - 32 x 25.5 x 2",30247505,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
814,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Sunflower-Brass-Eiffel-Base-32-x-25.5-x-23-in./24868773/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=814,"MCM Armchair, Sunflower & Brass Eiffel Base - 32 x 25.5 x 23 in.",30247636,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
815,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Spruce-Gray-Brass-Eiffel-Base-32-x-25.5-x-23/24867143/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=815,"MCM Armchair, Spruce Gray & Brass Eiffel Base - 32 x 25.5 x 23",30249353,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
816,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Teal-Natural-Dowel-Base-32-x-25.5-x-23-in./24866610/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=816,"MCM Armchair, Teal & Natural Dowel Base - 32 x 25.5 x 23 in.",30249096,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
817,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Mocha-Black-Eiffel-Base-32-x-25.5-x-23-in./24869245/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=817,"MCM Armchair, Mocha & Black Eiffel Base - 32 x 25.5 x 23 in.",30250264,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
818,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Pebble-Brass-Classroom-Base-32-x-25.5-x-23-in./24869249/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=818,"MCM Armchair, Pebble & Brass Classroom Base - 32 x 25.5 x 23 in.",30250270,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
819,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Ocean-Gray-Brass-Eiffel-Base-32-x-25.5-x-23/24872252/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=819,"MCM Armchair, Ocean Gray & Brass Eiffel Base - 32 x 25.5 x 23",30253162,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
820,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Aubergine-Black-Dowel-Base-32-x-25.5-x-23-in./24873099/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=820,"MCM Armchair, Aubergine & Black Dowel Base - 32 x 25.5 x 23 in.",30254360,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
821,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Oat-Brass-Classroom-Base-32-x-25.5-x-23-in./24870862/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=821,"MCM Armchair, Oat & Brass Classroom Base - 32 x 25.5 x 23 in.",30252386,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
822,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Hazelnut-Black-Classroom-Base-32-x-25.5-x-23/24867931/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=822,"MCM Armchair, Hazelnut & Black Classroom Base - 32 x 25.5 x 23",30249731,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
823,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Light-Steel-Black-Dowel-Base-32-x-25.5-x-23/24867937/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=823,"MCM Armchair, Light Steel & Black Dowel Base - 32 x 25.5 x 23",30247192,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
824,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Light-Steel-Chrome-Eiffel-Base-32-x-25.5-x-2/24872552/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=824,"MCM Armchair, Light Steel & Chrome Eiffel Base - 32 x 25.5 x 2",30254164,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
825,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Whiskey-Walnut-Dowel-Base-32-x-25.5-x-23-in./24873702/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=825,"MCM Armchair, Whiskey & Walnut Dowel Base - 32 x 25.5 x 23 in.",30253818,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
826,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Whiskey-Black-Eiffel-Base-32-x-25.5-x-23-in./24875129/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=826,"MCM Armchair, Whiskey & Black Eiffel Base - 32 x 25.5 x 23 in.",30257246,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
